,Notes,SURV_DATE,OBS_RADIUS,LC1_SPECIE,LC2_SPECIE,AREA_SIZE,LAND_MNGT,SOIL_CROP,nuts3,Transect,CLIMANR,WRB_COD,AnnualPrec,WRB_LV1,ParMat1,ParMat2,slope (Degrees)
8820,,13MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DE914,B11;B22;31;11;62;11,4.3,PZ,621.220001626015,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.405135601758957
8821,,17MAY2009:00:00:00,1.0,,,2.0,2.0,1.0,DE914,B11;E20,4.3,HS,626.720001530647,Histosol,organic materials,organic materials,1.62013745307922
8822,,23MAY2009:00:00:00,2.0,C22,,3.0,2.0,1.0,DE914,C20;61;C20;1;62;1;C20,4.3,CM,626.720001530647,Cambisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,2.59240627288818
8823,,11JUN2009:00:00:00,2.0,,,1.0,2.0,1.0,DE914,E20;B22,4.3,AR,740.840005636215,Arenosol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,3.45733523368835
8824,,11JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE93A,B13;E20;61;1;B22,4.3,CM,740.840005636215,Cambisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,5.71059322357178
8825,,16JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE93A,B11;B16;31;11,4.3,LV,740.840005636215,Luvisol,eolian deposits,loess,16.6992435455322
8826,,15JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE93A,B21;E30;B11;1;61;B22,4.3,LV,696.060001564026,Luvisol,eolian deposits,loess,1.21524477005005
8827,,17JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,DE935,E20;E30;B13,4.3,CM,696.060001564026,Cambisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,10.4249048233032
8828,,21JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE935,B13;1;31;E20;D10;31;E20;31;C10;23;E20;C10;E20;31;C10;E20;23;C10;B15,4.3,CM,696.060001564026,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,0.810230672359467
8829,,03JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DEF0F,B13;1;C10;1;61;1;23;H11;31;23;1;E20;23;1;H11;G20;H11;1;23;E20,4.3,PZ,671.399998021126,Podzol,unconsolidated glacial deposits/glacial drift,morainic deposits,6.56633996963501
8830,,19JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DEF08,B11;11;62;E20;14;1;62,4.3,LV,717.06000161171,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.2809591293335
8831,,25JUN2009:00:00:00,1.0,,,4.0,2.0,1.0,DK031,B16,4.3,LV,596.490002703667,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.0
8832,,13MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DK042,B11;1;2;B14,4.3,AR,661.380002069473,Arenosol,unconsolidated glacial deposits/glacial drift,morainic deposits,5.96026182174683
8833,,26JUN2009:00:00:00,2.0,,,2.0,2.0,1.0,ITE12,E30;D10;62;PI(;Bx1;14;Bx1;14;61;23;Bx1;)PI,5.8,CM,738.919996652752,Cambisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,3.16105175018311
8834,,29JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,ITD53,E20;24;61;24;A;D20;24;D20;C30;PI(;Bx1;)PI,5.5,CM,762.84000081569,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.29061007499695
8835,,06JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE27B,E20;61;B16;61;E20,4.4000000000000004,CM,1229.79999877959,Cambisol,eolian deposits,loess,0.0
8836,,28JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DE25A,B16;1;61;1;B11,4.4000000000000004,CM,637.240000665188,Cambisol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,2.02486824989319
8837,,13JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,DE267,B13;B11;1;61;1;31;62;1;31;1,4.4000000000000004,CM,687.580002593994,Cambisol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,0.405135601758957
8838,,16JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,DEG0E,E20;61;1;14;31;B16,4.4000000000000004,CM,703.130001330376,Cambisol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,2.02486824989319
8839,,01AUG2009:00:00:00,2.0,C22,,4.0,2.0,1.0,DE916,C20,4.4.1,CM,661.629998922348,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.46044516563416
8840,,13MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DE914,B14;1;23;E20;23;1;B14;23;1;C10;E20;23;11;62;1;62;1;31;23;C30,4.3,PZ,626.720001530647,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,0.905850350856781
8841,,25MAY2009:00:00:00,2.0,,,3.0,1.0,1.0,DEF0A,E20;23;C10;23;E20;1;23;1;E20,4.3,LV,717.06000161171,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,6.14724826812744
8842,,08JUL2009:00:00:00,1.0,,,4.0,2.0,3.0,ITE17,B12,5.4,CM,820.479996976256,Cambisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,9.93021583557129
8843,,02JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,ITD53,B52;C30;B55,5.8,RG,816.100000691414,Regosol,unconsolidated deposits (alluvium,residual and redeposited clays from calcareous rocks,1.2809591293335
8844,,01JUN2009:00:00:00,2.0,C15,,3.0,2.0,1.0,ITD20,C10;E10;62;E10,4.9000000000000004,CM,1009.94999859333,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.405135601758957
8845,,01JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE278,E20;B13;E20,4.4000000000000004,CM,852.920000934601,Cambisol,eolian deposits,loess,0.405135601758957
8846,,01JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DE278,B16;B13;61;B11,4.4000000000000004,CM,852.920000934601,Cambisol,eolian deposits,loess,1.62013745307922
8847,,14MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DE276,B16;1;61;E20;61;1;32;10;E20;62;E20,4.4000000000000004,CM,688.089996957779,Cambisol,eolian deposits,loess,4.16384983062744
8848,,13MAY2009:00:00:00,2.0,,,3.0,2.0,1.0,DE276,E20;23;C10;E20;61;C10;E20,4.4000000000000004,CM,688.089996957779,Cambisol,eolian deposits,loess,0.905850350856781
8849,,26JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE277,E20;B13;E20;B11,4.4000000000000004,LP,625.360002624989,Leptosol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.66997158527374
8850,,28JUL2009:00:00:00,1.0,,,4.0,2.0,1.0,DE27D,B11;1;61;1;B11,4.4000000000000004,PH,625.360002624989,Phaeozem,eolian deposits,loess,0.0
8851,,29JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,DE27D,B13;24;B13,4.4000000000000004,PH,638.619999468327,Phaeozem,eolian deposits,loess,0.0
8852,,12JUN2009:00:00:00,2.0,C15,,2.0,2.0,1.0,DEG0E,C10;23;E20;E30,4.5.1,LP,636.379999434948,Leptosol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.26283025741577
8853,,28MAY2009:00:00:00,1.0,,,4.0,2.0,1.0,DEG0C,B11;1;31;1;B16,4.5,CH,605.720001208782,Chernozem,eolian deposits,loess,10.2730913162231
8854,,05AUG2009:00:00:00,2.0,C17,,3.0,2.0,4.0,DE919,C10;61;C10;61;C10,4.4.1,LV,948.940001535416,Luvisol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,0.572938680648804
8855,,05AUG2009:00:00:00,2.0,C22,,3.0,2.0,1.0,DE916,C20;61;C20;61;C20,4.4.1,CM,948.940001535416,Cambisol,metamorphic rocks,weakly metamorphic rocks,0.905850350856781
8856,,25MAY2009:00:00:00,2.0,,,2.0,2.0,1.0,DE91B,E20;B11,4.5,CM,661.629998922348,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,4.04469108581543
8857,,04JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,DEF08,E20,4.3,LV,671.399998021126,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,2.02486824989319
8858,,24JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DK031,B13;61;B13;B32,4.3,LV,596.490002703667,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,6.46731853485107
8859,,25JUN2009:00:00:00,2.0,,,1.0,2.0,1.0,DK031,C10;23;C20;23;C10;32;C10;E20;B13,4.3,LV,596.490002703667,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.0
8860,,09JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,DK031,B73;C20;C10;61;C10;B13,4.3,LV,609.389999556541,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,2.56063890457153
8861,,12MAY2009:00:00:00,1.0,,,4.0,2.0,1.0,DK042,B11,4.3,GL,661.380002069473,Gleysol,unconsolidated deposits (alluvium,marine and estuarine sands,0.0
8862,,13JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE27B,E20,4.4000000000000004,HS,1210.19999952316,Histosol,organic materials,organic materials,5.1110897064209
8863,,01JUL2009:00:00:00,2.0,,,2.0,2.0,1.0,DE278,E20;31;E30;E20,4.4000000000000004,HS,688.089996957779,Histosol,organic materials,organic materials,0.0
8864,,28JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DE25A,B18;1;62;1;31;1;23;E20,4.4000000000000004,CM,637.240000665188,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,3.26283025741577
8865,,29MAY2009:00:00:00,2.0,,,3.0,1.0,1.0,DEG09,E20;23;B43;1;61;1;23;B71;23;1;62;E20;B11;B43;E10;B11,4.5,PH,605.720001208782,Phaeozem,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,0.905850350856781
8866,,04JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DEF08,B11;1;C10;1;62;1;C10;B13;C10;23;E20,4.3,LV,671.399998021126,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.66997158527374
8867,,15JUL2009:00:00:00,1.0,,,1.0,2.0,1.0,ITE12,B55;14;B52;14;E20;24;E20;23;A;23;E20;23;E10;23;A;E20;24;E20;24;A,5.4,CM,703.710002736002,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,12.3887720108032
8868,,02JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,ITD53,B52;C10;B52,5.8,CM,816.100000691414,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.2809591293335
8869,,12JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ITD53,B11;31;61;B52;31;E20;G20;E20;B52;31;B52;31;E30;31;1;23;1;61;B55;G10,5.5,CM,702.499999189377,Cambisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,1.14576280117035
8870,,02JUN2009:00:00:00,1.0,B43H,,3.0,2.0,1.0,ITC4B,B43;61;B33;B16;1;31;1;62;24;1;31;61;B22,5.5,CM,726.210000771284,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.62013745307922
8871,,13JUL2009:00:00:00,2.0,,,2.0,2.0,1.0,DE27B,E20;31;E20;C20,4.4000000000000004,FL,1210.19999952316,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.14576280117035
8872,,17JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE27B,E20;61;E20;62;E20;C10,4.4000000000000004,CM,1229.79999877959,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,2.83368372917175
8873,,17JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE27B,E20,4.4000000000000004,CM,1229.79999877959,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.905850350856781
8874,,18MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DE276,B16;2;C10;2;B14;2;14;2;B14;61;B13,4.4000000000000004,CM,688.089996957779,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,1.2809591293335
8875,,01JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,DE25A,E20;G10;E20;G10;1;B55,4.4000000000000004,CM,644.390002059936,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,2.71574187278748
8876,,24JUN2009:00:00:00,2.0,,,2.0,2.0,1.0,DEG0A,D20;61;C10;62;C10,4.5,CM,606.619997370243,Cambisol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,2.86240530014038
8877,,05AUG2009:00:00:00,2.0,C16,,4.0,2.0,1.0,DE919,C10;61;C10;32;C10;61;C10,4.4.1,CM,948.940001535416,Cambisol,metamorphic rocks,weakly metamorphic rocks,0.905850350856781
8878,,31JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DEE09,B11;B22;B11,4.5,LV,661.629998922348,Luvisol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,2.46286654472351
8879,,25MAY2009:00:00:00,1.0,,,1.0,2.0,1.0,DE91B,B11,4.5,CH,621.220001626015,Chernozem,eolian deposits,loess,3.43363046646118
8880,,14MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DE914,B32;B11,4.3,GL,621.220001626015,Gleysol,unconsolidated glacial deposits/glacial drift,morainic deposits,3.48087739944458
8881,,14MAY2009:00:00:00,2.0,C14,,3.0,2.0,3.0,DE914,C10;61;24;E30;C10;E20,4.3,AR,626.720001530647,Arenosol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.29061007499695
8882,,12JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE914,B21;E30;10;1;62;1;10;31;B13,4.3,AR,626.720001530647,Arenosol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,13.81858253479
8883,,13JUN2009:00:00:00,2.0,C16,,2.0,2.0,1.0,DE914,C10;C30;C10;C20;C10;31;1;62;1;C30;C20,4.3,FL,740.840005636215,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,0.572938680648804
8884,,13JUN2009:00:00:00,2.0,C15,,2.0,2.0,1.0,DE93A,C10;61;C10;B13,4.3,LV,740.840005636215,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,9.16847896575928
8885,,14JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DEF06,E20;C10;1;62;E20;62;E20;C10;E10;61;E10;23;E20,4.3,HS,674.550001502037,Histosol,organic materials,organic materials,1.21524477005005
8886,,29JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DEF06,B11;1;61;2;C10;1;B32;1;62;1;C10;E20;31;E20;C10;1;B11,4.3,LV,671.399998021126,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.2809591293335
8887,,12MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DK042,B14;61;B11,4.3,AR,661.380002069473,Arenosol,unconsolidated glacial deposits/glacial drift,morainic deposits,3.61888313293457
8888,,02JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ITC4B,B16;61;B52;61;B82;E10;B52,5.5,CM,726.210000771284,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.14576280117035
8889,,06JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE27C,E20;61;23;14;E20;C10;E20;31;B13,4.4000000000000004,CM,852.920000934601,Cambisol,eolian deposits,loess,8.09895610809326
8890,,01JUL2009:00:00:00,2.0,,,2.0,2.0,1.0,DE276,E20;B13;E20;B16;B13;B15;B16;E20;B16;B13,4.4000000000000004,CM,852.920000934601,Cambisol,eolian deposits,loess,5.31352996826172
8891,,26JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DE277,B11;1;61;1;B22,4.4000000000000004,FL,625.360002624989,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,5.26751899719238
8892,,28JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE27D,E20;B16;B13,4.4000000000000004,PH,625.360002624989,Phaeozem,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,3.81645083427429
8893,,29JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DE27D,B11;B16;1;61;1;B11;24;B11,4.4000000000000004,CM,638.619999468327,Cambisol,unconsolidated deposits (alluvium,fluvial sands and gravels,4.57392120361328
8894,,07JUN2009:00:00:00,2.0,C15,,3.0,2.0,1.0,DEG0C,C10;1;61;1;31;C20,4.5,CH,605.720001208782,Chernozem,eolian deposits,loess,1.2809591293335
8895,,29MAY2009:00:00:00,1.0,,,4.0,2.0,1.0,DEG0C,B14;1;31;14;E20,4.5,CM,605.720001208782,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.62013745307922
8896,,16JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE93A,B21;E30;61;B22,4.3,PZ,696.060001564026,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,8.92278003692627
8897,,20JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE935,B32;1;31;1;61;E20;31;E20,4.3,CM,696.060001564026,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,1.2809591293335
8898,,08JUL2009:00:00:00,2.0,,,3.0,2.0,4.0,ITE17,E10;B82;E10;24;B82;E10;C10,5.4,CM,820.479996976256,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.29061007499695
8899,,16JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ITD53,B11;1;62;1;C10;E20;C10,5.5,CM,702.499999189377,Cambisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,0.405135601758957
8900,,09JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,ITD53,B82;E10;E20;61;A;61;A;61;A,5.5,FL,726.210000771284,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,2.56063890457153
8901,,26MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ITC4B,B16;61;B52,5.0999999999999996,CM,750.219999042153,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.405135601758957
8902,,01JUN2009:00:00:00,2.0,,,4.0,2.0,1.0,ITD20,E10;24;E10;A;E10;22;62;22;E10;23;A;E20;C10,4.9000000000000004,CM,1009.94999859333,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,0.0
8903,,27JUL2009:00:00:00,2.0,C23,,3.0,2.0,1.0,AT331,C20,4.9000000000000004,FL,1210.19999952316,Fluvisol,unconsolidated deposits (alluvium,fluvial sands and gravels,5.62483978271484
8904,,14JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,DE27B,E20;31;C30;C20;C30,4.4000000000000004,LV,1229.79999877959,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.46044516563416
8905,,11JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DE267,B18;B11;E20;62;1;31;C20;C30,4.4000000000000004,PZ,687.580002593994,Podzol,consolidated-clastic-sedimentary rocks,psammite or arenite,0.405135601758957
8906,,24JUN2009:00:00:00,1.0,,,4.0,2.0,1.0,DEG0A,B11;32;C10,4.5,CH,606.619997370243,Chernozem,eolian deposits,loess,16.2403259277344
8907,,25MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,DE91B,B11;13;A;PI(;A;)PI;A,4.5,PH,621.220001626015,Phaeozem,eolian deposits,loess,3.66371822357178
8908,,15MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,ITE16,B31;F00;31;B31;F00;31;B31;F00;31;B31;F00;31;B31;F00;31;B31;F00;31;B31;F00;31;B31;F00;31;E20,5.4,CM,640.519996711612,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,0.0
8909,,22MAY2009:00:00:00,2.0,,,1.0,2.0,4.0,ITE17,E20;23;13;A;23;B81;E10;B82;E10;B81;E10;PI(;31;1;61;D20;D10;G20;D20;E20;61;E20;)PI,5.4,CM,861.960000697523,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,8.8152437210083
8910,,02JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ITC4B,B22;61;B22;24;B22;B52;1;31;14;1;B52;24;B52,5.5,CM,726.210000771284,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,5.25209045410156
8911,,01JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ITC4B,B33;14;31;14;61;B42;14;31;14;B13,5.5,CM,726.210000771284,Cambisol,unconsolidated glacial deposits/glacial drift,morainic deposits,0.405135601758957
8912,,27JUL2009:00:00:00,1.0,,,3.0,2.0,4.0,DE245,B32;E20;31;E20;B13;E20,4.4000000000000004,PZ,637.240000665188,Podzol,consolidated-clastic-sedimentary rocks,psammite or arenite,12.2131881713867
8913,,19JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DEG0E,B13;1;61;E20;23;C10;A;E10;23;2;31;C10;E20;61;23;A;E20;E10,4.4000000000000004,CM,703.130001330376,Cambisol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,4.35510969161987
8914,,16JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DEG0E,B11;E20,4.4000000000000004,CM,703.130001330376,Cambisol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,0.0
8915,,07JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,DEG0C,E20;31;14;E20,4.5,CM,605.720001208782,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,3.81645083427429
8916,,05AUG2009:00:00:00,2.0,C22,,3.0,2.0,1.0,DEE09,C20;E20;C20;E10;61;E10;C20,4.4.1,CM,948.940001535416,Cambisol,igneous rocks,acid to intermediate plutonic rocks,0.405135601758957
8917,,25MAY2009:00:00:00,1.0,,,2.0,2.0,1.0,DE91B,B11;E20;B11;B16;B11;E10;C10,4.5,HS,661.629998922348,Histosol,organic materials,organic materials,0.405135601758957
8918,,13JUN2009:00:00:00,2.0,C22,,3.0,2.0,1.0,DE93A,C20;E30;10;B21;F00;C20;G10;C20,4.5,PZ,740.840005636215,Podzol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,4.12451791763306
8919,,17JUL2009:00:00:00,1.0,,,4.0,2.0,1.0,DEF08,B32,4.3,LV,717.06000161171,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,1.14576280117035
8920,,17JUL2009:00:00:00,1.0,,,4.0,2.0,1.0,DEF08,B32,4.3,LV,717.06000161171,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,8.63284873962402
8921,,23JUN2009:00:00:00,2.0,,,2.0,2.0,1.0,ITE16,B82;F00;24;62;23;14;B82;F00;D10,5.4.1,CM,640.519996711612,Cambisol,unconsolidated deposits (alluvium,marine and estuarine clays and silts,4.6093635559082
8922,,02JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,ITD54,E20;24;B74;E20;14;62;A;1;62;21;24;E20;24;E20,5.8,CM,816.100000691414,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.71574187278748
8923,,31MAY2009:00:00:00,2.0,,,3.0,2.0,1.0,ITC4B,E20;22;B16;24;B16,5.0999999999999996,CM,750.219999042153,Cambisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,8.20672702789307
8924,,01JUN2009:00:00:00,2.0,,,1.0,2.0,1.0,ITD20,E20;C30;61;C30;61;A,4.9000000000000004,CM,1009.94999859333,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.62013745307922
8925,,16JUL2009:00:00:00,2.0,,,4.0,2.0,1.0,DE27B,E20,4.4000000000000004,LV,1229.79999877959,Luvisol,organic materials,organic materials,0.0
8926,,30JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,DE276,E20;61;E30;G20;14;B14,4.4000000000000004,FL,852.920000934601,Fluvisol,unconsolidated deposits (alluvium,fluvial clays/ silts and loams,0.0
8927,,17JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DE25C,B11;61;E20;61;C10,4.4000000000000004,CM,638.619999468327,Cambisol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,2.18070459365845
8928,,14JUL2009:00:00:00,2.0,,,2.0,2.0,1.0,DE256,E20;62;E20;62;E20;A;E30;62;E20;11;62;61;B11;E20;A,4.4000000000000004,CM,638.619999468327,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,6.17348432540894
8929,,26JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,DE256,B16;1;61;B11,4.4000000000000004,CM,644.390002059936,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,3.66371822357178
8930,,24JUN2009:00:00:00,2.0,,,3.0,2.0,2.0,DE258,E20;B72;E10;B75;E10;B71;E10;A,4.4000000000000004,CM,644.390002059936,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,14.4184274673462
8931,,23JUN2009:00:00:00,1.0,,,4.0,2.0,1.0,DEG09,B13;C10;61;1;B41,4.5,PH,606.619997370243,Phaeozem,eolian deposits,loess,4.52022743225098
8932,,16MAY2009:00:00:00,2.0,C15,,3.0,2.0,1.0,DE917,C10,4.5,CM,621.220001626015,Cambisol,unconsolidated deposits (alluvium,residual and redeposited loams from silicate rocks,0.0
8933,,15MAY2009:00:00:00,2.0,C22,,4.0,2.0,1.0,DE914,C20;61;C20,4.5,AR,626.720001530647,Arenosol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,6.93624782562256
8934,,09JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,DEF08,B13;11;62;1;31;1;C10;B55,4.3,LV,717.06000161171,Luvisol,unconsolidated glacial deposits/glacial drift,morainic deposits,14.6205730438232
8935,,16JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,ITD53,B11;24;61;31;B82;E10;23;31;1;62;1;E20;31;B82;E10,5.5,CM,702.499999189377,Cambisol,unconsolidated glacial deposits/glacial drift,glaciofluvial deposits,2.02486824989319
